question,answer_llm,answer_orig,document
When would it make sense to use an orchestrator in the capstone project instead of plain Python?,"Use an orchestrator only if your project actually needs workflow scheduling or recurring runs.

A good example from the context is **recurring ingestion of a feed that updates daily**. In that case, an orchestrator like Airflow, Mage, or Kestra can make sense.

If your capstone is just a one-time ingestion and indexing pipeline, then **plain Python is enough** for full points. Don’t add an orchestrator just to satisfy the criterion.","No. A plain Python script that ingests and indexes your data is enough for full points on the ""ingestion pipeline"" criterion. A Jupyter notebook with the same steps is worth 1 point instead of 2.

Use an orchestrator only if it actually fits your project — for example, recurring ingestion of a feed that updates daily. Don't add one just to score the criterion.",d4f7c08ea1
"Should I add an orchestration tool just to meet the ingestion pipeline requirement, or only if my project really needs it?","Only if your project really needs it.

For the capstone, you **do not need** an orchestration tool just to satisfy the ingestion pipeline requirement. A **plain Python script** that ingests and indexes your data is enough for full points. A **Jupyter notebook** with the same steps is worth less.

Use an orchestrator like Airflow, Mage, or Kestra only if it genuinely fits your project, such as when you need **recurring ingestion** of data that updates regularly. Don’t add one just for the criterion.","No. A plain Python script that ingests and indexes your data is enough for full points on the ""ingestion pipeline"" criterion. A Jupyter notebook with the same steps is worth 1 point instead of 2.

Use an orchestrator only if it actually fits your project — for example, recurring ingestion of a feed that updates daily. Don't add one just to score the criterion.",d4f7c08ea1
How can I test a recommender-style RAG when I don’t really have any ground truth Q&A pairs to compare against?,"You can test it with two approaches:

1. **Synthetic ground truth**
   - For each item in your dataset, ask an LLM to generate about **5 user queries** that should retrieve that item as the top result.
   - Run those queries through your retriever/RAG.
   - Evaluate with metrics like **hit rate, MRR, or NDCG**.

2. **LLM-as-a-judge**
   - Sample queries and run the full recommender-style RAG.
   - Have an LLM rate the output on a fixed rubric, for example **relevance/usefulness on a 1–5 scale**.

For ranking/recommender-style problems, **NDCG is often a better fit than hit rate** because multiple items may be acceptable, and it rewards good items appearing high in the ranking, not just the single top result.","Two complementary approaches that both score for the evaluation criterion:

1. Synthetic ground truth (same idea as the course, adapted). For each item in your dataset, prompt the LLM with the item's description and ask it to generate ~5 user queries that should return that item as the top result. Then run those queries through your retrieval and measure hit rate / MRR / NDCG.

2. LLM-as-a-judge for end-to-end quality. Sample queries, run the full RAG, and have an LLM rate the result for relevance/usefulness on a fixed rubric (e.g. 1–5 scale, with criteria you specify in the prompt).

NDCG is often a better fit than hit-rate for ranking-style problems where multiple items are acceptable answers — it rewards getting good items high in the list, not just first.",9b0e2d6a47
What’s a good way to create synthetic labels or queries for evaluating retrieval in a recommendation RAG project?,"A good approach is to create **synthetic ground truth** with an LLM:

- For each item in your dataset, give the LLM the item’s description.
- Ask it to generate around **5 user queries** that should retrieve that item as the **top result**.
- Then run those queries through your retriever and evaluate with **hit rate, MRR, or NDCG**.

For recommendation-style retrieval, **NDCG** is often especially useful because multiple items may be acceptable, and it rewards good ranking, not just the first hit.

Another option is to use **LLM-as-a-judge**: sample queries, run the full RAG pipeline, and have an LLM score relevance/usefulness on a fixed rubric.","Two complementary approaches that both score for the evaluation criterion:

1. Synthetic ground truth (same idea as the course, adapted). For each item in your dataset, prompt the LLM with the item's description and ask it to generate ~5 user queries that should return that item as the top result. Then run those queries through your retrieval and measure hit rate / MRR / NDCG.

2. LLM-as-a-judge for end-to-end quality. Sample queries, run the full RAG, and have an LLM rate the result for relevance/usefulness on a fixed rubric (e.g. 1–5 scale, with criteria you specify in the prompt).

NDCG is often a better fit than hit-rate for ranking-style problems where multiple items are acceptable answers — it rewards getting good items high in the list, not just first.",9b0e2d6a47
"Can I use an LLM as a judge to score the output of my RAG system, and how would that work in practice?","Yes — you can use an LLM as a judge to score your RAG system.

In practice, the course suggests this as an **LLM-as-a-judge** evaluation approach for **end-to-end quality**:

1. **Sample some queries**
   - Take a set of representative user queries.

2. **Run your RAG pipeline**
   - Let your retrieval + generation system produce an answer for each query.

3. **Ask an LLM to evaluate the result**
   - Give the judge LLM a fixed rubric in the prompt, such as:
     - relevance
     - usefulness
     - correctness
   - Have it score the output on a scale like **1–5**.

4. **Aggregate the scores**
   - Use the judge’s ratings to compare versions of your RAG system or track quality over time.

For recommender-style RAG, the context also mentions that this is especially useful when there is no clear Q&A ground truth.

If you want, I can also help you design a simple judge prompt rubric for your RAG system.","Two complementary approaches that both score for the evaluation criterion:

1. Synthetic ground truth (same idea as the course, adapted). For each item in your dataset, prompt the LLM with the item's description and ask it to generate ~5 user queries that should return that item as the top result. Then run those queries through your retrieval and measure hit rate / MRR / NDCG.

2. LLM-as-a-judge for end-to-end quality. Sample queries, run the full RAG, and have an LLM rate the result for relevance/usefulness on a fixed rubric (e.g. 1–5 scale, with criteria you specify in the prompt).

NDCG is often a better fit than hit-rate for ranking-style problems where multiple items are acceptable answers — it rewards getting good items high in the list, not just first.",9b0e2d6a47
"For ranking/recommendation tasks, should I use hit rate or NDCG, and why would one be better than the other?","For ranking/recommendation tasks, **NDCG is often better than hit rate**.

Why:
- **Hit rate** only checks whether a relevant item appears somewhere in the top results. It does not care *where* it appears.
- **NDCG** rewards putting good items **higher in the ranking**, so it better reflects ranking quality.

So:
- Use **hit rate** if you only care whether the system found at least one correct item.
- Use **NDCG** if you care about the **ordering of multiple acceptable results**, which is common in recommendation/ranking problems.

If you want, I can also explain when **MRR** is a better choice than either one.","Two complementary approaches that both score for the evaluation criterion:

1. Synthetic ground truth (same idea as the course, adapted). For each item in your dataset, prompt the LLM with the item's description and ask it to generate ~5 user queries that should return that item as the top result. Then run those queries through your retrieval and measure hit rate / MRR / NDCG.

2. LLM-as-a-judge for end-to-end quality. Sample queries, run the full RAG, and have an LLM rate the result for relevance/usefulness on a fixed rubric (e.g. 1–5 scale, with criteria you specify in the prompt).

NDCG is often a better fit than hit-rate for ranking-style problems where multiple items are acceptable answers — it rewards getting good items high in the list, not just first.",9b0e2d6a47
"If I generate user queries from item descriptions, what metrics should I look at to see whether retrieval is actually working well?","Look at **retrieval ranking metrics** from the synthetic queries:

- **Hit rate** — did the correct item appear anywhere in the top results?
- **MRR** — how high was the first correct item ranked?
- **NDCG** — how well-ranked were the good items overall

For this kind of recommender-style retrieval, **NDCG is often the best fit**, because multiple items may be acceptable and it rewards putting the best matches near the top, not just getting one item in the list.

You can also optionally use an **LLM-as-a-judge** to rate end-to-end relevance/usefulness, but for checking whether retrieval itself is working, start with **hit rate, MRR, and especially NDCG**.","Two complementary approaches that both score for the evaluation criterion:

1. Synthetic ground truth (same idea as the course, adapted). For each item in your dataset, prompt the LLM with the item's description and ask it to generate ~5 user queries that should return that item as the top result. Then run those queries through your retrieval and measure hit rate / MRR / NDCG.

2. LLM-as-a-judge for end-to-end quality. Sample queries, run the full RAG, and have an LLM rate the result for relevance/usefulness on a fixed rubric (e.g. 1–5 scale, with criteria you specify in the prompt).

NDCG is often a better fit than hit-rate for ranking-style problems where multiple items are acceptable answers — it rewards getting good items high in the list, not just first.",9b0e2d6a47
"What chunking approach should I start with if my docs are really long, like big PDFs with lots of text?","Start simple with **fixed-size chunking**: around **1000 tokens with some overlap**.

For really long PDFs, the recommended approach is to **iterate** rather than look for a perfect chunker immediately:

1. **Parse the PDFs into clean text/Markdown** first.
2. **Chunk by fixed size** (~1000 tokens, with overlap).
3. **Run a small ground-truth eval** to measure hit rate / MRR.
4. If needed, try **smarter chunking**:
   - split by **logical sections** using an LLM,
   - add a **short summary per chunk**,
   - use **hybrid search** (BM25 + dense) for long structured docs.

If you want a practical starting point: **fixed-size chunks with overlap** is the best first move.","Don't try to find the perfect chunker upfront — iterate.

- Start simple: fixed-size chunking (~1000 tokens with some overlap) and run a small ground-truth eval.
- Try smart chunking: ask an LLM to split each document into logical sections, then index each section.
- Add a short LLM-generated summary per chunk and index it alongside, or use it to boost retrieval.
- For long, structured documents (legal, financial), prefer hybrid search (BM25 + dense) so exact wording isn't lost during semantic matching.

Useful tools for parsing PDFs to clean markdown before chunking:

- [`pymupdf4llm`](https://pypi.org/project/pymupdf4llm/) — fast, decent quality.
- [Docling](https://github.com/docling-project/docling) — slower but higher quality on tables/figures.
- [GROBID](https://github.com/kermitt2/grobid) — for academic papers, extracts structure (sections, refs, etc.).

Run the eval again after each change. The goal is measurable improvement on hit rate / MRR for your ground-truth set, not a ""perfect"" chunker in the abstract.",6f2a8b3d10
"Is it worth trying to make a perfect chunking method right away, or should I just test a simple one first?","Don’t try to make the perfect chunking method right away. Start with a simple one first, like fixed-size chunks with some overlap, then run a small ground-truth eval and iterate based on the results. The goal is measurable improvement, not a perfect chunker in the abstract.","Don't try to find the perfect chunker upfront — iterate.

- Start simple: fixed-size chunking (~1000 tokens with some overlap) and run a small ground-truth eval.
- Try smart chunking: ask an LLM to split each document into logical sections, then index each section.
- Add a short LLM-generated summary per chunk and index it alongside, or use it to boost retrieval.
- For long, structured documents (legal, financial), prefer hybrid search (BM25 + dense) so exact wording isn't lost during semantic matching.

Useful tools for parsing PDFs to clean markdown before chunking:

- [`pymupdf4llm`](https://pypi.org/project/pymupdf4llm/) — fast, decent quality.
- [Docling](https://github.com/docling-project/docling) — slower but higher quality on tables/figures.
- [GROBID](https://github.com/kermitt2/grobid) — for academic papers, extracts structure (sections, refs, etc.).

Run the eval again after each change. The goal is measurable improvement on hit rate / MRR for your ground-truth set, not a ""perfect"" chunker in the abstract.",6f2a8b3d10
"Can I use an LLM to split a document into sections before indexing, and does that help more than fixed chunks?","Yes — you can ask an LLM to split each document into logical sections before indexing, and the context suggests that this is a good strategy to try.

The recommendation is:

- start with fixed-size chunks first, e.g. around 1000 tokens with overlap
- then try “smart chunking” by having an LLM split documents into sections and index those sections
- re-run your eval after each change and compare hit rate / MRR

So the answer is: yes, you can do it, and it may help more than fixed chunks, but you should verify that with your own evaluation rather than assuming it will always be better.","Don't try to find the perfect chunker upfront — iterate.

- Start simple: fixed-size chunking (~1000 tokens with some overlap) and run a small ground-truth eval.
- Try smart chunking: ask an LLM to split each document into logical sections, then index each section.
- Add a short LLM-generated summary per chunk and index it alongside, or use it to boost retrieval.
- For long, structured documents (legal, financial), prefer hybrid search (BM25 + dense) so exact wording isn't lost during semantic matching.

Useful tools for parsing PDFs to clean markdown before chunking:

- [`pymupdf4llm`](https://pypi.org/project/pymupdf4llm/) — fast, decent quality.
- [Docling](https://github.com/docling-project/docling) — slower but higher quality on tables/figures.
- [GROBID](https://github.com/kermitt2/grobid) — for academic papers, extracts structure (sections, refs, etc.).

Run the eval again after each change. The goal is measurable improvement on hit rate / MRR for your ground-truth set, not a ""perfect"" chunker in the abstract.",6f2a8b3d10
"Should I add summaries to each chunk, and if so, how would that help retrieval?","Yes — you can add a short LLM-generated summary per chunk, and the context suggests two ways it can help retrieval:

- **Index the summary alongside the chunk** so the retriever has extra text to match against user queries.
- **Use the summary to boost retrieval**, meaning it can improve ranking when the summary captures the chunk’s main topic more clearly than the raw text.

This is especially useful for **long, messy, or highly structured documents**, where a summary can make the chunk easier to identify semantically.

That said, the course advice is to **evaluate after each change**. So add summaries if they improve measurable retrieval metrics like **hit rate** or **MRR** on your ground-truth set.","Don't try to find the perfect chunker upfront — iterate.

- Start simple: fixed-size chunking (~1000 tokens with some overlap) and run a small ground-truth eval.
- Try smart chunking: ask an LLM to split each document into logical sections, then index each section.
- Add a short LLM-generated summary per chunk and index it alongside, or use it to boost retrieval.
- For long, structured documents (legal, financial), prefer hybrid search (BM25 + dense) so exact wording isn't lost during semantic matching.

Useful tools for parsing PDFs to clean markdown before chunking:

- [`pymupdf4llm`](https://pypi.org/project/pymupdf4llm/) — fast, decent quality.
- [Docling](https://github.com/docling-project/docling) — slower but higher quality on tables/figures.
- [GROBID](https://github.com/kermitt2/grobid) — for academic papers, extracts structure (sections, refs, etc.).

Run the eval again after each change. The goal is measurable improvement on hit rate / MRR for your ground-truth set, not a ""perfect"" chunker in the abstract.",6f2a8b3d10
"For legal or financial PDFs, do I need something different from normal semantic search when chunking and indexing?","Yes — for long, structured **legal or financial PDFs**, you should usually do something a bit different from plain semantic search.

What the context recommends:
- Use **hybrid search**: **BM25 + dense vectors**
- This helps because **exact wording matters** in legal/financial docs, and semantic search alone can miss precise terms.

For chunking/indexing:
- Start with **fixed-size chunks** (~1000 tokens with overlap)
- Then evaluate
- If needed, try **LLM-based section splitting** so chunks follow document structure
- You can also add a **short summary per chunk** and index that too

So the short answer is: **yes, hybrid search is preferred for legal/financial PDFs**, especially when exact phrasing is important.","Don't try to find the perfect chunker upfront — iterate.

- Start simple: fixed-size chunking (~1000 tokens with some overlap) and run a small ground-truth eval.
- Try smart chunking: ask an LLM to split each document into logical sections, then index each section.
- Add a short LLM-generated summary per chunk and index it alongside, or use it to boost retrieval.
- For long, structured documents (legal, financial), prefer hybrid search (BM25 + dense) so exact wording isn't lost during semantic matching.

Useful tools for parsing PDFs to clean markdown before chunking:

- [`pymupdf4llm`](https://pypi.org/project/pymupdf4llm/) — fast, decent quality.
- [Docling](https://github.com/docling-project/docling) — slower but higher quality on tables/figures.
- [GROBID](https://github.com/kermitt2/grobid) — for academic papers, extracts structure (sections, refs, etc.).

Run the eval again after each change. The goal is measurable improvement on hit rate / MRR for your ground-truth set, not a ""perfect"" chunker in the abstract.",6f2a8b3d10
What do you mean by reproducibility for the capstone project — do reviewers need my API keys too?,"No — reviewers do **not** need your API keys.

For reproducibility, the idea is that a reviewer can:

- clone your repo,
- read your README,
- and recreate the system **from scratch using their own credentials**.

What you should do instead:

- never commit API keys or hosted-service credentials,
- include a `.env.example` with the needed variable names but **no values**,
- keep your real `.env` in `.gitignore`,
- provide a script or notebook that rebuilds the dataset/index locally,
- pin dependency versions and document the Python version.

So reproducibility means “others can run it themselves,” not “share your secrets.”","Never share API keys or hosted-service credentials in your repo. Reproducibility means a peer reviewer can clone the repo and follow your README to recreate the system from scratch — using their own credentials.

Concretely:

- Provide a script (or notebook) that ingests the dataset and (re)builds the search index locally.
- Ship a `.env.example` with the variable names but no values; have the reviewer create their own `.env` with their own keys. Keep `.env` in `.gitignore`.
- Use a cheap model (`gpt-4o-mini`, Groq, etc.) so reviewers don't burn through credits when running your project.
- Pin dependency versions (`requirements.txt` / `pyproject.toml` lock file) and document the Python version (and Docker version, if used).",e5d8a2c761
How should I set up the repo so someone can rebuild the search index and run the project from scratch?,"Set it up so a reviewer can clone the repo, create their own credentials, and rebuild everything locally from scratch.

Concretely:

- Include a script or notebook that ingests the dataset and rebuilds the search index locally.
- Do **not** commit API keys or hosted-service credentials.
- Add a `.env.example` with the required variable names only, and tell users to copy it to `.env` and fill in their own values.
- Keep `.env` in `.gitignore`.
- Pin dependencies in `requirements.txt` or a lock file, and document the Python version you used.
- If you use Docker, document the Docker version too.
- Use a cheap model if the project calls external APIs, so reviewers don’t spend much.

A reviewer should be able to follow your README and recreate the system from scratch using their own keys.","Never share API keys or hosted-service credentials in your repo. Reproducibility means a peer reviewer can clone the repo and follow your README to recreate the system from scratch — using their own credentials.

Concretely:

- Provide a script (or notebook) that ingests the dataset and (re)builds the search index locally.
- Ship a `.env.example` with the variable names but no values; have the reviewer create their own `.env` with their own keys. Keep `.env` in `.gitignore`.
- Use a cheap model (`gpt-4o-mini`, Groq, etc.) so reviewers don't burn through credits when running your project.
- Pin dependency versions (`requirements.txt` / `pyproject.toml` lock file) and document the Python version (and Docker version, if used).",e5d8a2c761
"Should I commit my .env file with the credentials, or is there a better way to handle keys?","No — do **not** commit your `.env` file with credentials.

Better approach:
- Put your keys in a local `.env` file
- Add `.env` to `.gitignore`
- Commit a `.env.example` with only the variable names, no secrets
- Load the values in code with `python-dotenv`

Example:

```gitignore
.env
```

```bash
# .env.example
OPENAI_API_KEY=
GROQ_API_KEY=
GEMINI_API_KEY=
```

This way, others can create their own `.env` using their own keys.","Never share API keys or hosted-service credentials in your repo. Reproducibility means a peer reviewer can clone the repo and follow your README to recreate the system from scratch — using their own credentials.

Concretely:

- Provide a script (or notebook) that ingests the dataset and (re)builds the search index locally.
- Ship a `.env.example` with the variable names but no values; have the reviewer create their own `.env` with their own keys. Keep `.env` in `.gitignore`.
- Use a cheap model (`gpt-4o-mini`, Groq, etc.) so reviewers don't burn through credits when running your project.
- Pin dependency versions (`requirements.txt` / `pyproject.toml` lock file) and document the Python version (and Docker version, if used).",e5d8a2c761
"What should go in .env.example for the project, and what files should stay ignored?","In `.env.example`, put the **variable names only**, with **no secret values**. For example:

```env
OPENAI_API_KEY=
GROQ_API_KEY=
GEMINI_API_KEY=
```

Then each reviewer should copy it to their own `.env` and fill in their own keys.

Files that should stay ignored:
- `.env`
- any other files with credentials or hosted-service secrets

The context specifically says to **keep `.env` in `.gitignore`** and **never share API keys or hosted-service credentials in your repo**.","Never share API keys or hosted-service credentials in your repo. Reproducibility means a peer reviewer can clone the repo and follow your README to recreate the system from scratch — using their own credentials.

Concretely:

- Provide a script (or notebook) that ingests the dataset and (re)builds the search index locally.
- Ship a `.env.example` with the variable names but no values; have the reviewer create their own `.env` with their own keys. Keep `.env` in `.gitignore`.
- Use a cheap model (`gpt-4o-mini`, Groq, etc.) so reviewers don't burn through credits when running your project.
- Pin dependency versions (`requirements.txt` / `pyproject.toml` lock file) and document the Python version (and Docker version, if used).",e5d8a2c761
How can I keep the project cheap for reviewers and make dependency versions easier to reproduce?,"Use a cheap model, like `gpt-4o-mini` or Groq, so reviewers don’t burn through credits. Also pin your dependency versions with `requirements.txt` or a `pyproject.toml` lock file, and document the Python version you used.","Never share API keys or hosted-service credentials in your repo. Reproducibility means a peer reviewer can clone the repo and follow your README to recreate the system from scratch — using their own credentials.

Concretely:

- Provide a script (or notebook) that ingests the dataset and (re)builds the search index locally.
- Ship a `.env.example` with the variable names but no values; have the reviewer create their own `.env` with their own keys. Keep `.env` in `.gitignore`.
- Use a cheap model (`gpt-4o-mini`, Groq, etc.) so reviewers don't burn through credits when running your project.
- Pin dependency versions (`requirements.txt` / `pyproject.toml` lock file) and document the Python version (and Docker version, if used).",e5d8a2c761
"Can I do the homework or capstone in a language besides Python, like JavaScript, Go, or Rust?","Yes, technically you can use another language or stack, like JavaScript, Go, or Rust, for the homework or capstone. But the course strongly recommends Python for all homework and the final project, since the materials, examples, and reviewer expectations are Python-based.

If you do use a non-Python language, you need very thorough documentation so the reviewer can reproduce it easily on Windows, macOS, and Linux.","In most cases, use Python. The course materials, examples, and reviewer expectations are Python-based, so Python is the easiest path. This applies to every homework and to the final/capstone project.

Using another programming language or stack - for example JavaScript, TypeScript, Go, Rust, Java, Scala, C#, or R - is technically possible, but do it only if you have a strong reason. We do not want to restrict your choice of technology, but a non-Python stack makes reproducibility and review harder.

If you use a language other than Python, your documentation must be very thorough. Assume the reviewer has no knowledge of that language or ecosystem. Your README should explain how to install dependencies and run the homework or project on Windows, macOS, and Linux.

For example, a Go project should include steps at the level of:

```bash
go mod tidy
go run .
```

The submission must still be easy to reproduce and evaluate.",ea815eb858
"If I choose a non-Python stack for the final project, what do I need to include so the reviewer can run it easily?","If you choose a non-Python stack, your README should be very thorough so the reviewer can reproduce it easily.

Include:
- exact steps to install dependencies
- exact steps to run the project
- instructions for Windows, macOS, and Linux
- enough detail for someone who doesn’t know that language/ecosystem

Also make sure the project is reproducible from scratch:
- provide a script or notebook to ingest the data and rebuild the index locally
- include a `.env.example` with variable names only, and keep `.env` out of git
- use your own credentials, not shared API keys
- pin dependency versions and document the runtime version

Example for a Go project:
```bash
go mod tidy
go run .
```

The reviewer should be able to clone the repo and run it following your README.","In most cases, use Python. The course materials, examples, and reviewer expectations are Python-based, so Python is the easiest path. This applies to every homework and to the final/capstone project.

Using another programming language or stack - for example JavaScript, TypeScript, Go, Rust, Java, Scala, C#, or R - is technically possible, but do it only if you have a strong reason. We do not want to restrict your choice of technology, but a non-Python stack makes reproducibility and review harder.

If you use a language other than Python, your documentation must be very thorough. Assume the reviewer has no knowledge of that language or ecosystem. Your README should explain how to install dependencies and run the homework or project on Windows, macOS, and Linux.

For example, a Go project should include steps at the level of:

```bash
go mod tidy
go run .
```

The submission must still be easy to reproduce and evaluate.",ea815eb858
"Is Python actually required for the course assignments, or just recommended because the examples use it?","Python is **not strictly required**, but **it is strongly recommended**.

According to the course guidance, the **course materials, examples, and reviewer expectations are Python-based**, so Python is the easiest path for **all homework and the capstone project**. You *can* use another language or stack, but only if you have a strong reason, and you’ll need very thorough documentation so the reviewer can reproduce it easily.

So in short:

- **Recommended:** Python
- **Possible:** other languages
- **Best for assignments:** Python, because that’s what the course is built around","In most cases, use Python. The course materials, examples, and reviewer expectations are Python-based, so Python is the easiest path. This applies to every homework and to the final/capstone project.

Using another programming language or stack - for example JavaScript, TypeScript, Go, Rust, Java, Scala, C#, or R - is technically possible, but do it only if you have a strong reason. We do not want to restrict your choice of technology, but a non-Python stack makes reproducibility and review harder.

If you use a language other than Python, your documentation must be very thorough. Assume the reviewer has no knowledge of that language or ecosystem. Your README should explain how to install dependencies and run the homework or project on Windows, macOS, and Linux.

For example, a Go project should include steps at the level of:

```bash
go mod tidy
go run .
```

The submission must still be easy to reproduce and evaluate.",ea815eb858
What level of setup instructions should I put in the README if my project isn’t written in Python?,"If you use a non-Python stack, your README should be very thorough and explain how to install dependencies and run the project on Windows, macOS, and Linux.

It should be at the level where a reviewer can reproduce it from scratch, for example including commands like:

```bash
go mod tidy
go run .
```

So: include step-by-step setup and run instructions, not just a brief overview.","In most cases, use Python. The course materials, examples, and reviewer expectations are Python-based, so Python is the easiest path. This applies to every homework and to the final/capstone project.

Using another programming language or stack - for example JavaScript, TypeScript, Go, Rust, Java, Scala, C#, or R - is technically possible, but do it only if you have a strong reason. We do not want to restrict your choice of technology, but a non-Python stack makes reproducibility and review harder.

If you use a language other than Python, your documentation must be very thorough. Assume the reviewer has no knowledge of that language or ecosystem. Your README should explain how to install dependencies and run the homework or project on Windows, macOS, and Linux.

For example, a Go project should include steps at the level of:

```bash
go mod tidy
go run .
```

The submission must still be easy to reproduce and evaluate.",ea815eb858
Will using another language affect how my homework or capstone is reviewed and reproduced?,"Yes. Using a non-Python language or stack can make reproducibility and review harder.

If you use another language, your documentation must be very thorough, and your README should explain how to install dependencies and run the homework or project on Windows, macOS, and Linux. The submission still has to be easy to reproduce and evaluate.","In most cases, use Python. The course materials, examples, and reviewer expectations are Python-based, so Python is the easiest path. This applies to every homework and to the final/capstone project.

Using another programming language or stack - for example JavaScript, TypeScript, Go, Rust, Java, Scala, C#, or R - is technically possible, but do it only if you have a strong reason. We do not want to restrict your choice of technology, but a non-Python stack makes reproducibility and review harder.

If you use a language other than Python, your documentation must be very thorough. Assume the reviewer has no knowledge of that language or ecosystem. Your README should explain how to install dependencies and run the homework or project on Windows, macOS, and Linux.

For example, a Go project should include steps at the level of:

```bash
go mod tidy
go run .
```

The submission must still be easy to reproduce and evaluate.",ea815eb858
Where can I check out past LLM Zoomcamp project submissions?,"You can check past LLM Zoomcamp project submissions here:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

These pages show submitted repositories.","You can browse previous LLM Zoomcamp project submissions here:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

These pages show submitted repositories and can help you understand the expected scope and quality of capstone projects.",930286278d
Is there a page with previous capstone projects from LLM Zoomcamp?,"Yes — you can browse previous LLM Zoomcamp capstone projects here:

- 2024 projects: https://courses.datatalks.club/llm-zoomcamp-2024/projects
- 2025 projects: https://courses.datatalks.club/llm-zoomcamp-2025/projects","You can browse previous LLM Zoomcamp project submissions here:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

These pages show submitted repositories and can help you understand the expected scope and quality of capstone projects.",930286278d
Can I see examples of projects that students submitted in earlier LLM Zoomcamp cohorts?,"Yes — you can browse previous LLM Zoomcamp project submissions here:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

These pages show submitted repositories and can help you understand the expected scope and quality of capstone projects.","You can browse previous LLM Zoomcamp project submissions here:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

These pages show submitted repositories and can help you understand the expected scope and quality of capstone projects.",930286278d
Where are the 2024 and 2025 LLM Zoomcamp project galleries listed?,"The 2024 and 2025 LLM Zoomcamp project galleries are listed here:

- 2024 projects: https://courses.datatalks.club/llm-zoomcamp-2024/projects
- 2025 projects: https://courses.datatalks.club/llm-zoomcamp-2025/projects","You can browse previous LLM Zoomcamp project submissions here:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

These pages show submitted repositories and can help you understand the expected scope and quality of capstone projects.",930286278d
I’m looking for older LLM Zoomcamp repos to get an idea of the capstone scope — where should I look?,"You can browse previous LLM Zoomcamp capstone submissions here:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

Those repos should give you a good idea of the expected scope and quality.","You can browse previous LLM Zoomcamp project submissions here:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

These pages show submitted repositories and can help you understand the expected scope and quality of capstone projects.",930286278d
Do I have to announce or reserve my capstone project idea before I start?,"No. You do not need to announce or reserve your project idea before starting. If you want feedback, you can ask in Slack.","No. You do not need to announce or reserve your project idea before starting.

If you want feedback, you can ask in Slack. You can also look at previous projects to understand scope:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

Similar topics are okay as long as your implementation is your own and your submission meets the project requirements.",897a350476
Is it okay to work on a project topic that someone else already did in a previous year?,Yes — similar topics are okay as long as your implementation is your own and your submission meets the project requirements.,"No. You do not need to announce or reserve your project idea before starting.

If you want feedback, you can ask in Slack. You can also look at previous projects to understand scope:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

Similar topics are okay as long as your implementation is your own and your submission meets the project requirements.",897a350476
Can I get feedback on my project idea somewhere before I begin building it?,"Yes — if you want feedback on your project idea before building it, you can ask in Slack. You also don’t need to announce or reserve the idea first.","No. You do not need to announce or reserve your project idea before starting.

If you want feedback, you can ask in Slack. You can also look at previous projects to understand scope:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

Similar topics are okay as long as your implementation is your own and your submission meets the project requirements.",897a350476
"Do I need to pick a totally unique capstone topic, or can it be similar to existing projects?",No — it doesn’t need to be totally unique. Similar topics are okay as long as your implementation is your own and your submission meets the project requirements.,"No. You do not need to announce or reserve your project idea before starting.

If you want feedback, you can ask in Slack. You can also look at previous projects to understand scope:

- [2024 projects](https://courses.datatalks.club/llm-zoomcamp-2024/projects)
- [2025 projects](https://courses.datatalks.club/llm-zoomcamp-2025/projects)

Similar topics are okay as long as your implementation is your own and your submission meets the project requirements.",897a350476
